Source,Indicator,Sector,Units,Scenario,ScenarioGeography,Technology,Sub_Technology,2018,2019,2025,2030,2040,SourceSheet
WEO2020,NA,model_indicator,share,SPS,Russia,Share of World population,NA,0.019,0.0189,0.0177,0.0167,0.0151,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SPS,Russia,"GDP ($2019 billion, PPP)",NA,4319.6602,4377.3701,4698.8901,5108.9502,6004.3398,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,Russia,Share of World GDP,NA,0.0313,0.0308,0.0282,0.0261,0.0227,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Russia,"GDP per capita ($2019, PPP)",NA,29898.4004,30269.0996,32657.9004,35950.1992,43562.3984,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Russia,"GDP ($2019 billion, MER)",NA,1626.6899,1648.42,1769.49,1923.91,2261.0901,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Russia,"TPED/GDP (toe per $1000, PPP)",NA,0.175,0.17,0.1577,0.1477,0.1303,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Russia,"TFC/GDP (toe per $1000, PPP)",NA,0.118,0.1145,0.1091,0.1034,0.0901,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Russia,TPED per capita (toe),NA,5.231,5.1456,5.1506,5.3099,5.6746,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Total generation,Total generation,1113.209961,1129.099976,1149.079956,1145.709961,1154.880005,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Coal,NA,177.911,172.574,94.902,42.651,1.607,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Oil,NA,8.007,12.01,5.022,3.913,1.53,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Natural gas,NA,527.587,549.924,599.181,531.393,307.784,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Nuclear,NA,204.569,199.569,203.813,243.679,293.871,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Renewables,NA,195.133,195.024,246.159,324.077,550.083,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Renewables,Hydro,191.142,189.882,220.469,254.729,306.326,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Renewables,Bioenergy,2.613,3.313,9.113,28.87,123.266,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Renewables,Wind,0.232,0.298,8.632,24.515,79.334,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Renewables,Geothermal,0.426,0.426,5.305,11.757,32.267,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Renewables,Solar PV,0.72,1.104,2.639,4.08,8.198,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Renewables,CSP,0,0,0,0,0,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Russia,Renewables,Marine,0,0,0.001,0.126,0.693,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Total capacity,Total capacity,266.585,269.93,275.529,273.832,291.641,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Coal,NA,50.919,50.915,34.043,17.922,4.148,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Oil,NA,3.846,3.857,2.444,1.571,0.745,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Natural gas,NA,126.904,127.963,135.953,123.768,90.39,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Nuclear,NA,29.208,30.447,29.552,33.544,40.19,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Renewables,NA,55.703,56.744,72.939,95.307,152.502,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Renewables,Hydro,53.304,53.766,62.43,71.289,83.919,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Renewables,Bioenergy,1.643,1.643,3.059,7.723,27.747,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Renewables,Wind,0.141,0.191,4.323,10.905,29.128,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Renewables,Geothermal,0.078,0.078,0.782,1.686,4.41,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Renewables,Solar PV,0.535,1.064,2.344,3.643,7.026,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Renewables,CSP,0,0,0,0,0,RUS_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Russia,Renewables,Marine,0.002,0.002,0.002,0.061,0.273,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Total CO2,Total CO2,1552.219,1531.802,1427.906,1271.568,902.012,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Coal,NA,411.176,398.589,284.496,206.245,121.271,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Oil,NA,303.004,310.148,298.299,280.824,215.614,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Natural gas,NA,838.04,823.065,845.119,784.538,580.192,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Power sector,Power sector,778.176,780.553,689.167,573.643,345.036,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Coal,NA,272.926,269.915,169.913,102.063,37.09,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Oil,NA,27.948,28.474,21.981,19.915,13.959,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Natural gas,NA,477.302,482.164,497.273,451.665,308.645,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Final consumption,Final consumption,731.574,709.705,685.795,648.263,520.078,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Coal,NA,133.442,124.098,110.684,100.758,81.497,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Oil,NA,264.087,269.862,264.273,249.603,192.097,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Oil,Transport,183.07,186.841,182.902,173.687,134.518,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Natural gas,NA,334.044,315.745,310.838,297.901,246.485,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Industry,NA,NA,NA,NA,NA,NA,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Transport,NA,NA,NA,NA,NA,NA,RUS_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Russia,Buildings,NA,NA,NA,NA,NA,NA,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,million,SDS,Russia,Population (million),NA,144.478,144.615,143.882,142.112,137.833,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,Russia,Share of World population,NA,0.019,0.0189,0.0177,0.0167,0.0151,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SDS,Russia,"GDP ($2019 billion, PPP)",NA,4319.6602,4377.3701,4698.8901,5108.9502,6004.3398,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,Russia,Share of World GDP,NA,0.0313,0.0308,0.0282,0.0261,0.0227,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Russia,"GDP per capita ($2019, PPP)",NA,29898.4004,30269.0996,32657.9004,35950.1992,43562.3984,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Russia,"GDP ($2019 billion, MER)",NA,1626.6899,1648.42,1769.49,1923.91,2261.0901,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Russia,"TPED/GDP (toe per $1000, PPP)",NA,0.175,0.17,0.1546,0.1388,0.1102,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Russia,"TFC/GDP (toe per $1000, PPP)",NA,0.118,0.1145,0.105,0.0948,0.0735,RUS_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Russia,TPED per capita (toe),NA,5.231,5.1456,5.0492,4.9905,4.8001,RUS_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Total generation,Total generation,12373.90039,12767.09961,14862.7002,16982.59961,21559.90039,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Coal,NA,7331.68,7406.53,7806.31,7982.1,8027.98,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Oil,NA,174.644,156.002,125.063,99.213,63.679,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Natural gas,NA,1475.91,1474.04,1732.56,1911,2408.44,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Nuclear,NA,569.385,658.755,854.812,1183.24,1598.5,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Renewables,NA,2801.24,3050.8,4322.99,5786,9440.34,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Renewables,Hydro,1744.77,1848.59,1903.56,2143.96,2570.72,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Renewables,Bioenergy,244.809,274.2,416.131,517.729,728.967,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Renewables,Wind,466.339,512.073,941.378,1368.37,2457.29,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Renewables,Geothermal,35.066,35.826,50.644,73.168,122.781,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Renewables,Solar PV,309.46,377.316,1006.46,1661.53,3489.22,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Renewables,CSP,0.303,2.22,3.99,18.048,57.233,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,Asia Pacific,Renewables,Marine,0.496,0.572,0.835,3.201,14.125,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Total capacity,Total capacity,3223.11,3386.43,4340.33,5214.16,7275.39,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Coal,NA,1465.84,1516.23,1662.05,1688.03,1691.04,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Oil,NA,111.635,108.574,86.525,74.67,52.988,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Natural gas,NA,396.846,406.061,482.759,535.072,656.585,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Nuclear,NA,120.299,118.257,139.275,167.981,219.937,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Renewables,NA,1124.05,1231.33,1939.93,2673.05,4407.21,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Renewables,Hydro,544.218,550.358,637.227,718.98,856.292,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Renewables,Bioenergy,50.644,56.977,80.495,97.68,131.565,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Renewables,Wind,235.006,266.113,443.025,616.062,998.824,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Renewables,Geothermal,5.348,5.689,7.712,10.742,17.968,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Renewables,Solar PV,288.108,351.261,769.413,1222.27,2380.22,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Renewables,CSP,0.462,0.662,1.762,6.143,17.346,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,Asia Pacific,Renewables,Marine,0.263,0.265,0.296,1.179,4.992,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Total CO2,Total CO2,15999.224,16264.861,16851.236,17243.922,17240.81,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Coal,NA,11048.569,11193.498,11221.034,11167.33,10685.293,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Oil,NA,3470.655,3540.41,3740.609,3944.111,3924.339,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Natural gas,NA,1480,1530.952,1889.788,2132.718,2631.476,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Power sector,Power sector,8023.11,8166.69,8414.44,8557.16,8530.09,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Coal,NA,7206.5,7358.12,7554.6,7657.06,7497.16,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Oil,NA,156.013,143.015,117.929,98.11,69.327,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Natural gas,NA,660.592,665.564,741.906,801.992,963.601,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Final consumption,Final consumption,7395.97,7518.98,7830.99,8045.89,8060.39,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Coal,NA,3639.25,3643.23,3487.21,3342.29,3038.9,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Oil,NA,3099.32,3177.06,3414.52,3628.19,3645.96,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Oil,Transport,2095.7,2145.59,2383.14,2594.59,2659.11,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Natural gas,NA,657.4,698.685,929.258,1075.42,1375.54,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Industry,NA,NA,NA,NA,NA,NA,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Transport,NA,NA,NA,NA,NA,NA,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,Asia Pacific,Buildings,NA,NA,NA,NA,NA,NA,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,million,SPS,Asia Pacific,Population (million),NA,4142.21,4176.75,4362.7402,4489.04,4660.77,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,Asia Pacific,Share of World population,NA,0.5458,0.5444,0.5359,0.5278,0.5091,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SPS,Asia Pacific,"GDP ($2019 billion, PPP)",NA,59035.6992,61720,78824,97609.7031,140349,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,Asia Pacific,Share of World GDP,NA,0.4275,0.4348,0.4728,0.4988,0.531,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Asia Pacific,"GDP per capita ($2019, PPP)",NA,14252.2002,14777,18067.5,21744,30112.8008,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Asia Pacific,"GDP ($2019 billion, MER)",NA,29130,30334.5,37934.5,45815.5,63203.8008,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Asia Pacific,"TPED/GDP (toe per $1000, PPP)",NA,0.1015,0.0992,0.084,0.073,0.0561,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Asia Pacific,"TFC/GDP (toe per $1000, PPP)",NA,0.0668,0.0652,0.0561,0.049,0.0381,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,Asia Pacific,TPED per capita (toe),NA,1.4467,1.466,1.5184,1.5879,1.6889,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Total generation,Total generation,12373.90039,12767.09961,14436.7998,16013.5,19886.19922,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Coal,NA,7331.68,7406.53,6320.24,4458.18,1788.21,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Oil,NA,174.644,156.002,109.309,85.198,49.408,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Natural gas,NA,1475.91,1474.04,1841.93,2172.33,2122.49,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Nuclear,NA,569.385,658.755,953.07,1396.93,2045.85,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Renewables,NA,2801.24,3050.8,5191.22,7879.9,13859.2,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Renewables,Hydro,1744.77,1848.59,2025.01,2418.36,3027.87,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Renewables,Bioenergy,244.809,274.2,484.853,634.341,1083.05,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Renewables,Wind,466.339,512.073,1249.3,2087.12,3899.18,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Renewables,Geothermal,35.066,35.826,72.843,145.048,277.422,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Renewables,Solar PV,309.46,377.316,1346.45,2548.61,5300.91,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Renewables,CSP,0.303,2.22,10.723,41.228,252.817,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,Asia Pacific,Renewables,Marine,0.496,0.572,2.033,5.193,17.987,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Total capacity,Total capacity,3223.11,3386.43,4742.87,6112.86,8955.78,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Coal,NA,1465.84,1516.23,1534.5,1375.75,968.172,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Oil,NA,111.635,108.574,86.645,75.553,52.55,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Natural gas,NA,396.846,406.061,500.43,557.357,664.369,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Nuclear,NA,120.299,118.257,148.088,194.982,273.603,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Renewables,NA,1124.05,1231.33,2433.29,3803.94,6624.01,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Renewables,Hydro,544.218,550.358,686.664,820.641,1015.83,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Renewables,Bioenergy,50.644,56.977,94.564,121.059,196.946,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Renewables,Wind,235.006,266.113,593.603,936.094,1602.67,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Renewables,Geothermal,5.348,5.689,11.51,22.364,41.071,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Renewables,Solar PV,288.108,351.261,1042.08,1887.92,3682.82,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Renewables,CSP,0.462,0.662,4.091,13.991,78.314,ASIAPAC_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,Asia Pacific,Renewables,Marine,0.263,0.265,0.782,1.868,6.35,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Total CO2,Total CO2,15999.224,16264.707,14826.558,12198.563,6714.999,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Coal,NA,11048.569,11193.476,9500.468,6943.025,2800.785,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Oil,NA,3470.655,3540.317,3481.557,3268.347,2147.552,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Natural gas,NA,1480,1530.913,1845.226,1995.927,1870.442,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Power sector,Power sector,8023.11,8166.69,7017.51,5152.54,1915.28,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Coal,NA,7206.5,7358.12,6142.31,4193.26,1131.26,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Oil,NA,156.013,143.015,104.156,84.924,57.354,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Natural gas,NA,660.592,665.564,771.051,874.366,782.382,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Final consumption,Final consumption,7395.97,7518.98,7232.97,6512.03,4403.04,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Coal,NA,3639.25,3643.23,3192.71,2614.67,1588.86,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Oil,NA,3099.32,3177.06,3188.05,3003.35,1970.3,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Oil,Transport,2095.7,2145.59,2230.42,2149.08,1394.42,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Natural gas,NA,657.4,698.685,852.2,894.017,843.882,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Industry,NA,NA,NA,NA,NA,NA,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Transport,NA,NA,NA,NA,NA,NA,ASIAPAC_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,Asia Pacific,Buildings,NA,NA,NA,NA,NA,NA,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,million,SDS,Asia Pacific,Population (million),NA,4142.21,4176.75,4362.7402,4489.04,4660.77,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,Asia Pacific,Share of World population,NA,0.5458,0.5444,0.5359,0.5278,0.5091,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SDS,Asia Pacific,"GDP ($2019 billion, PPP)",NA,59035.6992,61720,78824,97609.7031,140349,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,Asia Pacific,Share of World GDP,NA,0.4275,0.4348,0.4728,0.4988,0.531,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Asia Pacific,"GDP per capita ($2019, PPP)",NA,14252.2002,14777,18067.5,21744,30112.8008,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Asia Pacific,"GDP ($2019 billion, MER)",NA,29130,30334.5,37934.5,45815.5,63203.8008,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Asia Pacific,"TPED/GDP (toe per $1000, PPP)",NA,0.1015,0.0992,0.0782,0.062,0.0427,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Asia Pacific,"TFC/GDP (toe per $1000, PPP)",NA,0.0668,0.0652,0.0526,0.0423,0.0293,ASIAPAC_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,Asia Pacific,TPED per capita (toe),NA,1.4467,1.466,1.4122,1.3481,1.285,ASIAPAC_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,China,Total generation,Total generation,7185.459961,7518.359863,8891.240234,9952.179688,12022.5,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Coal,NA,4796.13,4877.66,5179.36,5152.37,5024.82,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Oil,NA,11.036,11.036,7.017,4.994,2.845,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Natural gas,NA,236.872,250.847,401.801,528.625,755.976,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Nuclear,NA,295,349.532,451.27,648.198,961.852,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Renewables,NA,1846.42,2029.28,2851.79,3617.99,5277.06,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Renewables,Hydro,1199.2,1269.95,1297.11,1388.67,1567.94,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Renewables,Bioenergy,104.082,127.5,229.244,288.883,389.987,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Renewables,Wind,365.801,405.673,724.736,979.253,1545.11,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Renewables,Geothermal,0.125,0.147,0.74,2.387,11.573,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Renewables,Solar PV,176.901,223.78,596.61,944.282,1722.12,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Renewables,CSP,0.3,2.217,3.322,13.983,38.521,CHINA_El_Ind_CO2
WEO2020,Generation,Power,TWh,SPS,China,Renewables,Marine,0.011,0.013,0.032,0.529,1.805,CHINA_El_Ind_CO2
WEO2020,Capacity,Power,GW,SPS,China,Total capacity,Total capacity,1886.83,1991.31,2577.25,3062.24,3944.79,CHINA_El_Ind_CO2
WEO2020,Capacity,Power,GW,SPS,China,Coal,NA,1020.09,1051.17,1132.4,1148.44,1110.28,CHINA_El_Ind_CO2
WEO2020,Capacity,Power,GW,SPS,China,Oil,NA,8.349,8.344,7.616,7.519,4.817,CHINA_El_Ind_CO2
WEO2020,Capacity,Power,GW,SPS,China,Natural gas,NA,81.406,85.634,120.301,144.543,177.689,CHINA_El_Ind_CO2
WEO2020,Capacity,Power,GW,SPS,China,Nuclear,NA,45.937,48.773,65.346,93.28,135.388,CHINA_El_Ind_CO2
WEO2020,Capacity,Power,GW,SPS,China,Renewables,NA,729.971,795.794,1241.48,1642.43,2447.91,CHINA_El_Ind_CO2
